"id","pir_motion","light_level","temperature","humidity","noise_level","timestamp"
"517","0","409","22","56","612","2026-04-16 03:02:33"
"518","0","409","22","56","613","2026-04-16 03:03:04"
"519","0","409","22","56","612","2026-04-16 03:03:35"
"520","0","409","22","56","612","2026-04-16 03:04:06"
"521","0","409","22","56","611","2026-04-16 03:04:37"
"522","0","409","22","56","611","2026-04-16 03:05:08"
"523","0","409","22","56","612","2026-04-16 03:05:39"
"524","0","409","22","56","612","2026-04-16 03:06:09"
"525","0","409","22","56","607","2026-04-16 03:06:40"
"526","0","409","22","56","611","2026-04-16 03:07:11"
"527","0","409","22","56","612","2026-04-16 03:07:42"
"528","0","409","22","56","611","2026-04-16 03:08:13"
"529","0","409","22","56","611","2026-04-16 03:08:44"
"530","0","409","22","56","612","2026-04-16 03:09:15"
"531","0","409","22","56","612","2026-04-16 03:09:46"
"532","0","409","22","56","608","2026-04-16 03:10:17"
"533","0","409","22","56","613","2026-04-16 03:10:48"
"534","0","409","22","56","611","2026-04-16 03:11:18"
"535","0","409","22","56","610","2026-04-16 03:11:49"
"536","0","409","22","56","612","2026-04-16 03:12:20"
"537","0","409","22","56","611","2026-04-16 03:12:51"
"538","0","409","22","56","612","2026-04-16 03:13:22"
"539","0","409","22","56","612","2026-04-16 03:13:53"
"540","0","409","22","56","612","2026-04-16 03:14:24"
"541","0","409","22","56","613","2026-04-16 03:14:55"
"542","0","409","22","56","612","2026-04-16 03:15:26"
"543","0","409","22","56","612","2026-04-16 03:15:57"
"544","0","409","22","56","612","2026-04-16 03:16:27"
"545","0","409","22","56","611","2026-04-16 03:16:58"
"546","0","409","22","56","611","2026-04-16 03:17:29"
"547","0","409","22","56","612","2026-04-16 03:18:00"
"548","0","409","22","56","612","2026-04-16 03:18:31"
"549","0","409","22","56","613","2026-04-16 03:19:02"
"550","0","409","22","56","612","2026-04-16 03:19:33"
"551","1","409","22","56","613","2026-04-16 03:19:52"
"552","1","409","22","56","612","2026-04-16 03:20:01"
"553","1","409","22","56","612","2026-04-16 03:20:04"
"554","1","409","22","56","612","2026-04-16 03:20:13"
"555","1","409","22","56","612","2026-04-16 03:20:25"
"556","0","409","22","57","612","2026-04-16 03:20:35"
"557","1","409","22","57","612","2026-04-16 03:20:37"
"558","1","409","22","57","612","2026-04-16 03:20:49"
"559","1","409","22","57","611","2026-04-16 03:21:01"
"560","0","409","22","57","611","2026-04-16 03:21:06"
"561","1","409","22","57","612","2026-04-16 03:21:10"
"562","1","409","22","57","612","2026-04-16 03:21:20"
"563","0","409","22","57","612","2026-04-16 03:21:37"
"564","0","409","22","57","612","2026-04-16 03:22:07"
"565","0","409","22","57","611","2026-04-16 03:22:38"
"566","0","409","22","57","612","2026-04-16 03:23:09"
"567","0","409","22","57","612","2026-04-16 03:23:40"
"568","0","409","22","57","611","2026-04-16 03:24:11"
"569","0","409","22","56","612","2026-04-16 03:24:42"
"570","0","409","22","56","611","2026-04-16 03:25:13"
"571","0","409","22","56","612","2026-04-16 03:25:44"
"572","0","409","22","56","611","2026-04-16 03:26:15"
"573","0","409","22","56","612","2026-04-16 03:26:46"
"574","0","409","22","56","613","2026-04-16 03:27:17"
"575","0","409","22","56","611","2026-04-16 03:27:47"
"576","0","409","22","56","612","2026-04-16 03:28:18"
"577","0","409","22","56","613","2026-04-16 03:28:49"
"578","0","409","22","56","613","2026-04-16 03:29:20"
"579","0","409","22","56","612","2026-04-16 03:29:51"
"580","0","409","22","56","612","2026-04-16 03:30:22"
"581","0","409","22","56","612","2026-04-16 03:30:53"
"582","0","409","22","56","612","2026-04-16 03:31:24"
"583","0","409","22","56","611","2026-04-16 03:31:55"
"584","0","409","22","56","612","2026-04-16 03:32:26"
"585","0","409","22","56","612","2026-04-16 03:32:56"
"586","0","409","22","56","612","2026-04-16 03:33:27"
"587","0","409","22","56","613","2026-04-16 03:33:58"
"588","0","409","22","56","610","2026-04-16 03:34:29"
"589","0","409","22","57","612","2026-04-16 03:35:00"
"590","0","409","22","57","613","2026-04-16 03:35:31"
"591","0","409","22","57","611","2026-04-16 03:36:02"
"592","0","409","22","57","612","2026-04-16 03:36:33"
"593","0","409","22","57","612","2026-04-16 03:37:04"
"594","0","409","21","57","613","2026-04-16 03:37:35"
"595","0","409","21","57","612","2026-04-16 03:38:05"
"596","0","409","21","57","612","2026-04-16 03:38:36"
"597","1","409","21","57","612","2026-04-16 03:38:55"
"598","1","409","21","57","612","2026-04-16 03:39:07"
"599","1","409","21","57","612","2026-04-16 03:39:07"
"600","1","409","21","57","612","2026-04-16 03:39:19"
"601","1","409","21","57","611","2026-04-16 03:39:31"
"602","0","409","21","57","613","2026-04-16 03:39:38"
"603","0","409","21","57","612","2026-04-16 03:40:09"
"604","1","409","22","57","613","2026-04-16 03:40:23"
"605","1","409","22","57","611","2026-04-16 03:40:33"
"606","0","409","22","57","612","2026-04-16 03:40:40"
"607","1","409","22","57","612","2026-04-16 03:40:45"
"608","0","409","22","57","613","2026-04-16 03:41:11"
"609","0","409","22","57","613","2026-04-16 03:41:42"
"610","0","409","22","57","612","2026-04-16 03:42:13"
"611","0","409","22","57","613","2026-04-16 03:42:44"
"612","0","409","22","57","613","2026-04-16 03:43:15"
"613","0","409","22","57","611","2026-04-16 03:43:45"
"614","0","409","22","57","612","2026-04-16 03:44:16"
"615","0","409","22","57","611","2026-04-16 03:44:47"
"616","0","409","22","57","608","2026-04-16 03:45:18"
"617","0","409","21","57","612","2026-04-16 03:45:49"
"618","0","409","22","57","612","2026-04-16 03:46:20"
"619","0","409","22","57","611","2026-04-16 03:46:51"
"620","0","409","22","57","612","2026-04-16 03:47:22"
"621","0","409","21","57","611","2026-04-16 03:47:53"
"622","0","409","22","57","611","2026-04-16 03:48:24"
"623","0","409","22","57","612","2026-04-16 03:48:55"
"624","0","409","22","57","607","2026-04-16 03:49:25"
"625","0","409","22","57","612","2026-04-16 03:49:56"
"626","0","409","22","57","613","2026-04-16 03:50:27"
"627","0","409","22","57","613","2026-04-16 03:50:58"
"628","0","409","22","57","613","2026-04-16 03:51:29"
"629","0","409","22","57","612","2026-04-16 03:52:00"
"630","0","409","22","57","611","2026-04-16 03:52:31"
"631","0","409","22","57","612","2026-04-16 03:53:02"
"632","0","409","22","57","612","2026-04-16 03:53:33"
"633","0","409","22","57","612","2026-04-16 03:54:04"
"634","0","409","22","57","613","2026-04-16 03:54:34"
"635","0","409","22","57","612","2026-04-16 03:55:05"
"636","0","409","21","57","611","2026-04-16 03:55:36"
"637","0","409","22","57","612","2026-04-16 03:56:07"
"638","0","409","22","57","612","2026-04-16 03:56:38"
"639","0","409","22","57","612","2026-04-16 03:57:09"
"640","0","409","22","57","612","2026-04-16 03:57:40"
"641","1","409","22","57","611","2026-04-16 03:58:08"
"642","0","409","22","57","612","2026-04-16 03:58:11"
"643","1","409","22","57","608","2026-04-16 03:58:23"
"644","1","409","21","57","612","2026-04-16 03:58:35"
"645","0","409","21","57","611","2026-04-16 03:58:42"
"646","1","409","21","57","612","2026-04-16 03:58:44"
"647","1","409","21","57","612","2026-04-16 03:58:58"
"648","1","409","21","57","612","2026-04-16 03:59:06"
"649","0","409","21","57","612","2026-04-16 03:59:13"
"650","1","409","21","57","612","2026-04-16 03:59:17"
"651","1","409","21","57","612","2026-04-16 03:59:25"
"652","1","409","21","57","613","2026-04-16 03:59:36"
"653","0","409","21","57","614","2026-04-16 03:59:44"
"654","0","409","21","58","610","2026-04-16 04:00:14"
"655","0","409","22","58","612","2026-04-16 04:00:45"
"656","1","409","22","58","612","2026-04-16 04:00:57"
"657","1","409","22","58","612","2026-04-16 04:01:04"
"658","1","409","22","58","613","2026-04-16 04:01:12"
"659","0","409","22","58","612","2026-04-16 04:01:16"
"660","1","409","22","58","611","2026-04-16 04:01:21"
"661","1","409","22","58","611","2026-04-16 04:01:33"
"662","1","409","22","58","612","2026-04-16 04:01:45"
"663","0","409","22","58","608","2026-04-16 04:01:47"
"664","1","409","22","58","607","2026-04-16 04:01:54"
"665","1","409","22","58","614","2026-04-16 04:02:04"
"666","0","409","22","58","608","2026-04-16 04:02:18"
"667","0","409","22","58","612","2026-04-16 04:02:49"
"668","1","115","22","57","612","2026-04-16 04:03:01"
"669","1","115","22","57","612","2026-04-16 04:03:08"
"670","1","115","22","58","609","2026-04-16 04:03:20"
"671","1","115","22","58","609","2026-04-16 04:03:20"
"672","0","119","22","57","612","2026-04-16 04:03:51"
"673","1","119","22","57","612","2026-04-16 04:03:58"
"674","0","120","22","57","612","2026-04-16 04:04:22"
"675","0","121","22","57","613","2026-04-16 04:04:53"
"676","0","125","22","57","613","2026-04-16 04:05:24"
"677","0","123","22","57","613","2026-04-16 04:05:55"
"678","0","124","22","57","612","2026-04-16 04:06:25"
"679","0","124","22","57","614","2026-04-16 04:06:56"
"680","0","124","22","57","613","2026-04-16 04:07:27"
"681","0","123","22","57","614","2026-04-16 04:07:58"
"682","0","123","22","57","612","2026-04-16 04:08:29"
"683","0","123","22","57","613","2026-04-16 04:09:00"
"684","0","123","22","57","613","2026-04-16 04:09:31"
"685","0","123","22","57","611","2026-04-16 04:10:02"
"686","0","123","22","57","613","2026-04-16 04:10:33"
"687","0","123","22","57","613","2026-04-16 04:11:04"
"688","0","124","22","57","611","2026-04-16 04:11:34"
"689","0","124","22","57","613","2026-04-16 04:12:05"
"690","0","126","22","57","611","2026-04-16 04:12:36"
"691","1","125","22","57","610","2026-04-16 04:12:58"
"692","0","123","22","57","613","2026-04-16 04:13:07"
"693","1","123","22","57","613","2026-04-16 04:13:10"
"694","1","123","22","57","613","2026-04-16 04:13:19"
"695","0","123","22","57","612","2026-04-16 04:13:38"
"696","0","123","22","58","611","2026-04-16 04:14:09"
"697","0","123","22","58","612","2026-04-16 04:14:40"
"698","0","123","22","58","611","2026-04-16 04:15:11"
"699","0","123","22","58","608","2026-04-16 04:15:42"
"700","0","123","22","58","611","2026-04-16 04:16:13"
"701","1","124","21","58","612","2026-04-16 04:16:20"
"702","1","128","22","58","613","2026-04-16 04:16:24"
"703","0","127","21","58","614","2026-04-16 04:16:44"
"704","0","127","22","58","613","2026-04-16 04:17:14"
"705","0","127","22","57","614","2026-04-16 04:17:45"
"706","0","128","22","57","611","2026-04-16 04:18:16"
"707","0","132","22","57","614","2026-04-16 04:18:47"
"708","1","129","22","57","613","2026-04-16 04:19:11"
"709","0","126","22","57","613","2026-04-16 04:19:18"
"710","1","126","22","57","613","2026-04-16 04:19:30"
"711","1","129","22","57","610","2026-04-16 04:19:39"
"712","1","126","22","57","612","2026-04-16 04:19:49"
"713","1","126","22","57","612","2026-04-16 04:19:49"
"714","0","125","22","57","612","2026-04-16 04:20:20"
"715","0","126","22","57","611","2026-04-16 04:20:51"
"716","0","129","22","57","608","2026-04-16 04:21:22"
"717","0","129","22","57","611","2026-04-16 04:21:53"
"718","0","130","22","57","609","2026-04-16 04:22:23"
"719","0","130","22","57","612","2026-04-16 04:22:54"
"720","0","129","22","57","609","2026-04-16 04:23:25"
"721","0","129","22","57","610","2026-04-16 04:23:56"
"722","0","131","22","57","612","2026-04-16 04:24:27"
"723","0","131","22","57","606","2026-04-16 04:24:58"
"724","0","132","22","57","612","2026-04-16 04:25:29"
"725","0","129","22","57","609","2026-04-16 04:26:00"
"726","0","130","22","57","611","2026-04-16 04:26:31"
"727","1","129","22","57","612","2026-04-16 04:26:38"
"728","0","129","22","57","613","2026-04-16 04:27:02"
"729","0","130","22","57","608","2026-04-16 04:27:33"
"730","1","130","22","57","613","2026-04-16 04:27:37"
"731","1","129","22","57","611","2026-04-16 04:27:54"
"732","0","128","22","57","608","2026-04-16 04:28:03"
"733","1","128","22","57","613","2026-04-16 04:28:06"
"734","1","128","22","57","612","2026-04-16 04:28:13"
"735","1","128","22","57","612","2026-04-16 04:28:25"
"736","1","129","22","57","611","2026-04-16 04:28:34"
"737","1","129","22","57","611","2026-04-16 04:28:34"
"738","1","129","22","57","611","2026-04-16 04:28:44"
"739","0","129","22","57","610","2026-04-16 04:29:05"
"740","1","129","22","57","607","2026-04-16 04:29:31"
"741","0","128","22","57","611","2026-04-16 04:29:36"
"742","1","130","22","57","608","2026-04-16 04:29:39"
"743","1","128","22","57","612","2026-04-16 04:29:48"
"744","1","128","22","57","612","2026-04-16 04:29:58"
"745","1","128","22","56","611","2026-04-16 04:30:07"
"746","1","128","22","56","611","2026-04-16 04:30:07"
"747","1","128","22","56","606","2026-04-16 04:30:17"
"748","0","129","22","56","612","2026-04-16 04:30:38"
"749","1","129","22","56","613","2026-04-16 04:31:09"
"750","1","129","22","56","613","2026-04-16 04:31:09"
"751","1","129","22","56","612","2026-04-16 04:31:18"
"752","1","129","22","56","610","2026-04-16 04:31:26"
"753","1","128","22","56","611","2026-04-16 04:31:35"
"754","0","129","22","56","611","2026-04-16 04:31:40"
"755","1","128","22","56","612","2026-04-16 04:31:42"
"756","1","129","22","56","610","2026-04-16 04:31:49"
"757","1","129","22","56","612","2026-04-16 04:32:01"
"758","0","214","22","56","609","2026-04-16 04:32:11"
"759","1","129","22","56","609","2026-04-16 04:32:16"
"760","1","129","22","56","612","2026-04-16 04:32:25"
"761","0","129","22","56","612","2026-04-16 04:32:42"
"762","0","129","22","56","608","2026-04-16 04:33:13"
"763","1","129","22","56","611","2026-04-16 04:33:32"
"764","0","131","22","56","606","2026-04-16 04:33:44"
"765","1","129","22","56","611","2026-04-16 04:33:46"
"766","1","128","22","56","611","2026-04-16 04:33:53"
"767","1","128","22","56","612","2026-04-16 04:34:03"
"768","1","129","22","56","611","2026-04-16 04:34:12"
"769","0","130","22","56","608","2026-04-16 04:34:14"
"770","1","129","22","56","607","2026-04-16 04:34:36"
"771","0","129","22","56","607","2026-04-16 04:34:45"
"772","1","128","22","56","611","2026-04-16 04:35:16"
"773","1","128","22","56","611","2026-04-16 04:35:16"
"774","1","129","22","56","610","2026-04-16 04:35:21"
"775","1","128","22","56","610","2026-04-16 04:35:26"
"776","1","129","22","56","609","2026-04-16 04:35:35"
"777","1","128","22","56","607","2026-04-16 04:35:45"
"778","0","128","22","56","607","2026-04-16 04:35:47"
"779","1","128","22","56","611","2026-04-16 04:35:50"
"780","0","128","22","56","611","2026-04-16 04:36:18"
"781","1","128","22","56","611","2026-04-16 04:36:44"
"782","0","128","22","56","611","2026-04-16 04:36:49"
"783","1","128","22","56","612","2026-04-16 04:36:54"
"784","1","129","22","56","611","2026-04-16 04:37:01"
"785","0","129","22","56","610","2026-04-16 04:37:20"
"786","1","128","22","56","607","2026-04-16 04:37:37"
"787","1","128","22","56","606","2026-04-16 04:37:44"
"788","0","129","22","56","611","2026-04-16 04:37:51"
"789","1","128","22","56","611","2026-04-16 04:37:58"
"790","1","125","22","56","607","2026-04-16 04:38:10"
"791","1","128","22","56","611","2026-04-16 04:38:17"
"792","0","129","23","56","608","2026-04-16 04:38:22"
"793","1","129","23","56","611","2026-04-16 04:38:31"
"794","1","128","23","56","607","2026-04-16 04:38:38"
"795","1","129","23","56","612","2026-04-16 04:38:50"
"796","0","128","23","56","612","2026-04-16 04:38:53"
"797","1","129","23","56","607","2026-04-16 04:39:00"
"798","1","129","23","56","607","2026-04-16 04:39:12"
"799","0","129","23","56","612","2026-04-16 04:39:24"
"800","1","128","23","56","612","2026-04-16 04:39:43"
"801","1","129","23","56","613","2026-04-16 04:39:55"
"802","1","129","23","56","613","2026-04-16 04:39:55"
"803","1","130","23","55","606","2026-04-16 04:40:04"
"804","1","129","23","55","610","2026-04-16 04:40:16"
"805","0","129","23","55","608","2026-04-16 04:40:25"
"806","1","129","23","55","607","2026-04-16 04:40:28"
"807","1","129","23","55","607","2026-04-16 04:40:40"
"808","0","129","23","55","607","2026-04-16 04:40:56"
"809","1","128","23","55","607","2026-04-16 04:41:04"
"810","1","128","23","55","610","2026-04-16 04:41:11"
"811","0","129","23","55","608","2026-04-16 04:41:27"
"812","1","129","23","55","612","2026-04-16 04:41:30"
"813","1","129","23","55","607","2026-04-16 04:41:42"
"814","1","128","23","55","611","2026-04-16 04:41:49"
"815","1","128","23","55","611","2026-04-16 04:41:58"
"816","1","128","23","55","611","2026-04-16 04:41:58"
"817","1","128","23","55","607","2026-04-16 04:42:15"
"818","0","129","23","55","607","2026-04-16 04:42:29"
"819","1","129","23","55","611","2026-04-16 04:42:34"
"820","1","129","23","55","610","2026-04-16 04:42:43"
"821","1","129","23","55","607","2026-04-16 04:42:53"
"822","0","129","23","55","610","2026-04-16 04:43:00"
"823","1","129","23","55","611","2026-04-16 04:43:24"
"824","0","131","23","54","611","2026-04-16 04:43:31"
"825","1","129","23","54","611","2026-04-16 04:43:36"
"826","1","126","23","54","611","2026-04-16 04:43:48"
"827","0","130","23","55","608","2026-04-16 04:44:02"
"828","0","130","23","54","611","2026-04-16 04:44:33"
"829","1","129","23","54","611","2026-04-16 04:44:40"
"830","1","129","23","55","610","2026-04-16 04:44:52"
"831","1","129","23","55","611","2026-04-16 04:45:01"
"832","0","129","23","55","608","2026-04-16 04:45:04"
"833","1","129","23","54","612","2026-04-16 04:45:13"
"834","1","130","23","54","610","2026-04-16 04:45:23"
